,tweet_dt,id,username,name,tweet
0,2022-02-13,1495505998001356803,RussBrookes1981,Russ Brookes,There are many reasons why NFL is so so successful compared to rugby. I don't think the halftime show is the first… https://t.co/fdQQ7e6RaG
1,2022-02-13,1495505087493464069,AlannaMcKennaaa,Alanna McKenna,"@LucyRushin Not one of my favorite years for commercials ): However, i’ll take the halftime show anytime!!"
2,2022-02-13,1495505066584907784,Brunoepalmeida,Bruno Almeida,Só agora é que vi o Halftime Show do Super Bowl. Perdoem-me deuses 🙏🏻
3,2022-02-13,1495504859965136903,nevil22,neil thomas,"@Sarraelgan Don’t forget most pitches in NFL are artificial, imagine setting a stage up in the middle of winter &amp; h… https://t.co/RaXReaDZp1"
4,2022-02-13,1495504855120633858,pisomojado16,William,This is the best SMU basketball halftime show of all time.
5,2022-02-13,1495504507169554435,GoshDarnIt15,Multilingual and Cult45 Translator,@CountChocBurner @screamingpete69 @NickAdamsinUSA LOLOLOLOLOL Kid Rock is a joke. You fit in perfectly with those h… https://t.co/9M3bqLnm0v
6,2022-02-13,1495504459560112129,vhsting,ؘ,Cheguei do futuro pra informar o óbvio: Coca-Cola paga o preço que a NFL está pedindo e o próximo halftime show é d… https://t.co/Tt3RGAtqAT
7,2022-02-13,1495504342337695746,brokemitch,LaMelo SZN,Glad they have this black coach on the halftime show. Don't put your hands on people first and foremost.
8,2022-02-13,1495504233596170241,Jessica78104502,Jlee,"Hip-Hop Entertained the Masses at the Halftime Show, but at What Cost? https://t.co/MTEBmemvsq… https://t.co/1iIg2Wm5ZA"
9,2022-02-13,1495503272332996615,WeirickSarah,Sarah Weirick,Not me spending ten minutes singing my favorite songs from the Super Bowl Halftime Show to my mom after she asked if I liked it.
10,2022-02-13,1495503258416295938,SoberSamaritan,Casey Duffy,Maryland-Michigan Women’s Hoops live on Big 10 Network. Halftime show ignores Juwan Howard sucker punch. #B10
11,2022-02-13,1495503074487582720,priusport,rrlse,"@BetteMidler At last, a halftime show for adults over 21."
12,2022-02-13,1495503042153783305,JusAire,Keith Nelson Jr,"If a truly independent artist who owns their masters ever performs at the Super Bowl halftime show, they're going t… https://t.co/P9ZJfXp7dH"
13,2022-02-13,1495503028182474755,omarisoclean,Omari 🤓,@IsaiahJoestar so you expect me to say “HOW IS DJ KHALED A PREFORMER AT THE NBA ALLSTAR WEEKEND SATURDAY NIGHT HALF… https://t.co/kDAyeHqLCF
14,2022-02-13,1495502809189728256,chargirlxx2,👑PrincessChar👑,My favourite SuperBowl halftime show…Lady Gaga &amp; Shakira &amp; J-Lo are both a close 2nd https://t.co/V3L7oIJp5S
15,2022-02-13,1495502745046028292,sparkofedge,Cindy Melissa Boisvert,Pepsi out of Super Bowl? 🤔 https://t.co/lgYgPdpXJH
16,2022-02-13,1495502678289690625,EllenOR37,Ellen Ballantine,@Pac12Network Why are we spending the whole halftime show of OSUvCal WBB talking about MBB? Do the halftime shows o… https://t.co/GCaJ6P0CJx
17,2022-02-13,1495501896265904128,davesize2222,David,@DragonflyJonez Imagine being asked to do the halftime show for that. Lol
18,2022-02-13,1495501889529856001,TrevBeats,Trevor Lawrence Jr.,Had a blast with @AndersonPaak at the Super Bowl. We are already Aftermath family so it was even more special. I po… https://t.co/bPMfYQApPY
19,2022-02-13,1495501528706080770,TrapGirlsEnt,〽️,The Game Responds to Rumors He Told Jay-Z to Suck His D!@$ https://t.co/Vcc6Cisom6 https://t.co/tsFp1eJtE1
20,2022-02-13,1495501460867633152,gatorladyskb,Sorelle B.,@BetteMidler The halftime show was great! 😊 https://t.co/MHpPqkHt6z
21,2022-02-13,1495500752411938818,sitdownscott,The Sit Down with Scott Dion Brown,"We had a lovely chat this week about the Super Bowl Halftime Show, Regine's wedding plans, and Scott's skating adve… https://t.co/J78wtjBfHb"
22,2022-02-13,1495500639576621057,corqtrade,corqstonk,#wallstreetbets But did you see that Super Bowl Halftime show? https://t.co/njcGuyfZ4k
23,2022-02-13,1495500607146315777,freebarnowl20,John Wright,@BetteMidler It would be cool if they had something from the sisters act movie. Not complaining about the Super Bowl halftime show though.
24,2022-02-13,1495500297837453315,Tjmeyer1980,Tj meyer,@BrettSterken Who said anything about a halftime show?
25,2022-02-13,1495500105994096642,roaches_lee,Daniel Herrera Jr.,@KyleForgeard Now that Pepsi is out for the SB halftime show… Happy Dad Halftime show?
26,2022-02-13,1495500054743945221,inmyswtera,son of apollo,not pepsi dropped the super bowl halftime show
27,2022-02-13,1495499736899588101,ReaderNw,nw.reader 🖤 thriving,I get so caught off guard when people younger than me say that they don't understand why 50 cent was hanging upside… https://t.co/nZuAf4jDFR
28,2022-02-13,1495499577134399490,TomthunkitsMind,Tomthunkit™,"72 hours of work for free? 'Just, no,' say dancers and critics of Super Bowl halftime show https://t.co/sYTeq5fvUA 02"
29,2022-02-13,1495499571702775812,zazzybritches,GiGi Gator Girl,"Mary J Blige on the Super Bowl LVI Halftime show showcasing Black culture and hip hop:
""It was probably one of the… https://t.co/vNaNwXc8sK"
30,2022-02-13,1495499466065027072,boris_chowder,Boris Chowder,"@AdamWarwick86 @The_key_master @jeremythomas212 @SkySportsNews My wife has no interest in American football, but sh… https://t.co/1feUvyZD2X"
31,2022-02-13,1495499422146482182,iamrobineublind,Robin Eublind,"@davidrlurie @gtconway3d Coke already took over the Super Bowl Halftime Show for Don Jr.
So there’s that"
32,2022-02-13,1495499391351857152,MakeTagteam,MakeTagteamWrestlingGreatAgain,"@pepsi if you had a problem with the halftime show, I have a problem with your brand. I will no longer buy anything… https://t.co/fcVTUfGCit"
33,2022-02-13,1495499105879171081,JimMeeks13,Jim Meeks,Children Horrified As 35-Year-Old White Mom Turns Into Gangsta Rapper During Halftime Show https://t.co/zTkfiZYEX0 via @TheBabylonBee
34,2022-02-13,1495498842027999237,eyeheartderaa,billie holiday’s bff,@hauntedwoman it’s the euphoria day halftime show
35,2022-02-13,1495498374493188098,ksugiuraajc,Ken Sugiura,@jacquesb I have some rudimentary knowledge about drum lines. I was just saying I don't know that I'd ever been to… https://t.co/F2k1iP6K8S
36,2022-02-13,1495497973752545282,vinnycordeiro,Vinícius Cordeiro,"Ou seja, Taylor Swift no Halftime Show em breve. https://t.co/b6fvQ82LLd"
37,2022-02-13,1495497901958701060,Kev_GiftofGAB,Ku$h €orleone,"That halftime show for the all star game was fire btw !! Great work Khaled, you should never rap though only mistake"
38,2022-02-13,1495497878177034246,superhulk11912,WoKen-_-HuLk,@NoLifeShaq at the very end of the halftime show was that @drdre on the roof or was it @2PAC watching over the city from above
39,2022-02-13,1495497671339307008,6AFlynn,Alex,@HerbertBurner @selenagomez It’ll be so bad the broadcast will cut to an actual halftime show where they discuss the game
40,2022-02-13,1495497648375275522,vegasrickyshop,Las Vegas Clubs,The Game Isn’t Upset About Not Performing At The Super Bowl: ‘I Don’t Feel No Way About Not Being Included’ https://t.co/N2dHqNHSTE
41,2022-02-13,1495497647016366081,KateMae15,Kate Mae,Super Bowl Halftime Show Loses A Major Sponsor https://t.co/Dz0jtHmtKR
42,2022-02-13,1495497607602487303,imogen_pink,Imogen Pink,Why was kendric lamar part of that amazing line up for the #superball halftime show though?
43,2022-02-13,1495497564728266756,RealJaredHasmuk,Part-time king & full-time jester,@BetteMidler Best. Halftime. Show. Ever.
44,2022-02-13,1495497451658166273,Ayo_SZN_,banned from your local applebees,I'm thinking @TheWienerCircle Super Bowl Halftime Show starring the Jesse White Tumblers. https://t.co/4hVdPJj9rr
45,2022-02-13,1495497437921914890,dbnitkin,David Nitkin,"Relatedly, you probably don’t want to hear my opinion of the Super Bowl halftime show."
46,2022-02-13,1495497129137213441,BrettSterken,BrettDoesManyThings,"As a veteran, I disagree. I want an A10 Warthog swooping down to Brrrrt directly over the 2022 Super Bowl halftime… https://t.co/q1NqPHGtMs"
47,2022-02-13,1495496675833843712,JosephRSimon,Joseph R Simon,"Best ever Olympics, I didn't watch any just like the halftime show. Next up to not watch, the Oscars, honoring the… https://t.co/laCqANnl7Y"
48,2022-02-13,1495496665624678401,HerbertBurner,Chase Dawg,Thinking about her halftime show many Thanksgivings ago and now she has many more bangers hmmmmmmm
49,2022-02-13,1495496591159197699,OldGuy2022,Keith Page,After careful consideration I've decided not to replace Pepsi at halftime...Sorry to all of my fans ..NBC Sports -… https://t.co/wWSKVFU4WV
50,2022-02-13,1495496540596895744,Alex_Spitta,AB,That halftime all star ⭐️ show was pretty lit 🔥 lol
51,2022-02-13,1495496364922667008,RandyDeeJR,Randy D.,@barstoolsports Super Bowl Halftime Show feat Rough n Rowdy ? @stoolpresidente
52,2022-02-13,1495496200904232977,JoffreyPerdido,Pensamentos Perdidos,"@theneedledrop please review the nba halftime show, I need your hot takes"
53,2022-02-13,1495495962089107457,sttylesluvs,Mar,vota y difunde https://t.co/z4hwmkNnPt https://t.co/c4KH6gduw5
54,2022-02-13,1495495804026503170,HerbertBurner,Chase Dawg,PEPSI ISN'T SPONSORING THE SUPER BOWL HALFTIME SHOW ANYMORE GO GO GO MY COCA COLA SPONSORED ICON @selenagomez
55,2022-02-13,1495495734019252226,EntSmokn,Smokn Boss Ent,"The Game Denies Dissing JAY-Z for Excluding Him From Super Bowl Halftime Show 

https://t.co/oLIC5d95k5 https://t.co/BxDQHymUlZ"
56,2022-02-13,1495495609998008330,UPROXX,UPROXX,The Game isn't upset about not performing at the Super Bowl: 'I don’t feel no way about no being included' https://t.co/7rwtLDICFe
57,2022-02-13,1495495606915248138,davwilric,Melissa Davis,@SnoopDogg why are people so worried about you smoking before the halftime show!! They know you and your habits. Th… https://t.co/qBHIz0bNpZ
58,2022-02-13,1495495416053485568,emilyetaylor23,emilyetaylor,"Me: okay I’m going to sit down, work and be productive.

My Brain: but don’t you want to watch the Super Bowl halftime show again?"
59,2022-02-13,1495495242971492352,FunkyFlood,Funky Flood,"With Pepsi out, #NFL looks for someone to pay up to $50 million to sponsor #SuperBowl halftime show https://t.co/S3KcvjUY8b"
60,2022-02-13,1495495149199179783,wittzigisanders,Sönke,Merkels Zapfenstreich ist deutsche Pepsi Halftime Show.
61,2022-02-13,1495495117498691586,LilBonaX,Olympics Jon Rothstein,how dare @NBCSports sully the reputation of rebecca lowe by making her do the halftime show of atlantic 10 basketba… https://t.co/UjJIZVABsd
62,2022-02-13,1495494765290348546,matttheelder,Matt,@ShadowTodd Dumb theory: Roar is popular because she sang it on top of a giant tiger mech during her Super Bowl halftime show.
63,2022-02-13,1495494447559233541,lovabledaniels_,Lovable Daniels,The Game Denies Dissing JAY-Z for Excluding Him From Super Bowl Halftime Show https://t.co/G1Rd0XxJn6
64,2022-02-13,1495494186828718085,COWPOTERADIO,COWPOTERADIO,Super Bowl Halftime Show Loses A Major Sponsor https://t.co/z6cbGBiKhe
65,2022-02-13,1495494146773204994,AIBB88,abutler.loopring.eth,"@CozomoMedici But…but… @CozomoMedici …Wen $GME partnership 👀 Idk why, but I can feel something brewing. 

Also, tha… https://t.co/myMOtXHRO9"
66,2022-02-13,1495494011536252929,ConnoJ5,JConno,"Whyyyyy have I only just watched the Super Bowl halftime show!? 😮😮

That was quite possibly the best one I have wat… https://t.co/kTlluPG6S6"
67,2022-02-13,1495493871027036163,NacaoPatriotsBr,Nação Patriots Br,@50jardas Se eles forem sair só do halftime show já rola
68,2022-02-13,1495493704471228426,WeRepTalent,Jae MicK,"EliXiR Media MIX Spotlights, The Game Responds to Rumors He Told Jay-Z to Suck His D!@$ https://t.co/W89YzBQfyL"
69,2022-02-13,1495493602151215111,marley_jom,MOSES,https://t.co/uCCbJLn4En
70,2022-02-13,1495493339491319809,oQuarterback,oQuarterback,"A PepsiCo vai renovar seu acordo de patrocínio com a NFL, dando direito para a liga usar suas marcas, incluindo Pep… https://t.co/C7rYZnfY93"
71,2022-02-13,1495493304934445059,HisSongGirl,HisSongGirl-moni,Super Bowl Halftime Show Loses A Major Sponsor #NewsBreak https://t.co/XfgYWoxp7e
72,2022-02-13,1495492443516592132,wwefan0506,D,@TotalProSports Good halftime show was trash
73,2022-02-13,1495492200779563013,MorningConsult,Morning Consult,"Millennials and Gen Zers were the biggest fans of the Super Bowl's star-studded halftime performance. 

Gen Zers: 8… https://t.co/cH1bi4LISK"
74,2022-02-13,1495492196128145409,Sheltonsnest,Robin Shelton,@FOX4 Actually I never watch a halftime show so I can’t say one way or the other but the game itself was very entertaining 😊
75,2022-02-13,1495492147352682505,ijsimo25,Simo,"@SamLStandsUp It's cart before the horse. They have a massive halftime show because millions are watching, not the other way round"
76,2022-02-13,1495492009980841987,antonis_nak,The real slim shady🌐,"Am I the only one who's listening to a lot of snoop since the halftime show?
My man was smooth af"
77,2022-02-13,1495491840594051072,jminer137,James Miner,@ProFootballTalk Does this also mean that Kroger generic cola will stop sponsoring the Pro Bowl halftime show?
78,2022-02-13,1495491785040461825,truckster1,Truckster1 🇺🇸❌,"Super Bowl Halftime Show Loses A Major Sponsor
https://t.co/bKSQjQHBWq
This is huge!"
79,2022-02-13,1495491684871938057,iccuIus,curt.,"@kabumped How about that halftime show, snap back to reality"
80,2022-02-13,1495491616643026946,rui045msub27,Funny Vines EX,Amazing NBA halftime show from four acrobats! https://t.co/m2mME7K4IR
81,2022-02-13,1495491115113451529,dicksonhood,QwAbEnA_DiCkSoN,"Yo please I wanna watch the full halftime show at the NFL superbowl LVI
Pleeeeeeeeeeease anyone?🙏🙏🙏🙏🙏🙏😭😭😭😭😭😭😭😭"
82,2022-02-13,1495490962348556296,NewCastleNews,New Castle News,It’s a common phenomenon literally as old as time. https://t.co/dmS1FkhjKU
83,2022-02-13,1495490910695608322,StevenM89030130,deathwing101,@Inbowned Yea but they made you the star of the halftime show
84,2022-02-13,1495490620068143112,FatalConceitUS,Fatal Conceit,"Everyone sounded so surprised that Eminem took a knee during the halftime show. 

But wouldn’t you? 

His palms wer… https://t.co/47fO6dOt4q"
85,2022-02-13,1495490430800175106,WhatXCanTeachUs,What X Can Teach Us,"Breaking News: ""What the Superbowl halftime show can teach us about understanding the solar system"""
86,2022-02-13,1495490098296668160,Austen46Y,Austen,Everyone at the nba halftime show https://t.co/ioilqozLok
87,2022-02-13,1495490023592017920,ccdaniels65,Richard Daniels,"I stayed up and watched the entire superbowl. Went for a wee and to make some food at halftime. One eye on the TV,… https://t.co/uU4uKRNq2w"
88,2022-02-13,1495489952129458179,djj_dajomajo,JeremyChinnSZN (5-12) #FireRhule,"Je öfter ich mir die Halftime Show anschaue, desto besser finde ich sie und desto unpassender waren Kendrick und Ma… https://t.co/h24flCej4W"
89,2022-02-13,1495489706150162433,MACKabiVIPer42,PHILIP CRAWFORD,https://t.co/RqKWgW71o0 via @msnbc
90,2022-02-13,1495489689599586306,ryanmac505,Ryan Macdonald,On that halftime show shit. God bless the doctor dre
91,2022-02-13,1495489530115330059,Nextlevelimagin,Joseph White Jr,@Kris_HK So are we going to put up the 50 million to sponsor suberbowl halftime show? Fortune favors the brave and… https://t.co/QflO6WX8Fy
92,2022-02-13,1495489359801430025,maritzaexp,maritzaexp,The SATANIC Super Bowl Halftime Show https://t.co/L5Rt80Axzn via @YouTube
93,2022-02-13,1495489350158761986,rockgotthejuice,Rock 🇵🇷,The halftime show for the Saturday night events for AS weekend was better than the dunk contest
94,2022-02-13,1495489202028527621,rolle_coach,Coach Venson Rolle,Just a taste of what a #HBCU halftime show looks like! https://t.co/9KkTXaD8eq
95,2022-02-13,1495488950223441924,therealslj_,Sugondese Steve,Was talking to Andre and Cody (another co-worker) about the Super Bowl show. He said: “they’ve never thrown a fit a… https://t.co/OAC8gdk9iA
96,2022-02-13,1495488922654289924,metsfan49,Jon G,@OrdioMongo @BackAftaThis @metman84 @markmongo We need the Mike Francesa halftime show https://t.co/0gh4RSpyJ5
97,2022-02-13,1495488899237486599,ruthlilleymedia,Ruth Lilley,"@chris88proctor @jameswhile @PlanetRugby It worked, it kept people tuned in as it always does. And fans who don't w… https://t.co/pNG72XbK6G"
98,2022-02-13,1495488496185880585,pluralpub,Plural Publishing,"Super Bowl LVI Halftime Show First to Feature Deaf Artists
https://t.co/tUWLIGsH6f @ASHAWeb"
99,2022-02-13,1495488429743751168,marketingdive,Marketing Dive,"Pepsi loaded its specialized #SuperBowlHalftimeShow app with features that gave users more control, plus exclusive… https://t.co/VQ4dhdbRsZ"
100,2022-02-13,1495488336248647680,tPAs4AgCFyrCnj5,kathy mitchell,https://t.co/hJDjA9JNDI
101,2022-02-13,1495488058195542019,MetallicaPlaza,Metallica Plaza,10 Rock Bands That Should Play the Super Bowl Halftime Show - Loudwire https://t.co/qRsacLBxiA
102,2022-02-13,1495487919733231623,benchwarmerjim,James Rankin,MyPillow dot com Halftime Show https://t.co/AETJymRv85
103,2022-02-13,1495487877463293953,FletcherJohnson,Your Bullshit Sommelier,If you didn’t like the halftime show of the Super Bowl you will not get that layered joke but I promise you it’s real good.
104,2022-02-13,1495487815643193348,TimBryantRadio,Tim Bryant,Who is doing the halftime show at the #DAYTONA500 ?
105,2022-02-13,1495487715323830272,OCChoppers,OrangeCountyChoppers,"Check out the QUEEN from the halftime show, WE RIDE on some OCC custom choppers!

#MaryJBlige #PaulSr #OCC… https://t.co/FHB9kuavUP"
106,2022-02-13,1495487672453939200,506sports,506 Sports,"the 506 Sports Super Bowl LVII Halftime Show, featuring my patented weird mix of jam bands, blues and underground hiphop."
107,2022-02-13,1495487488248487936,SourceryEagle,Eagle1967,@BetteMidler I'm betting like most conservatives we didn't watch that garbage halftime show and those that did didn… https://t.co/jzp0l5ocYn
108,2022-02-13,1495487080285323270,BrandeisJudges,Brandeis Athletics,"At halftime, it's WashU leading the women, 30-18. Offensively, it's the Emma Reavis show, with 14 of the squad's 18… https://t.co/VPMEa822Wr"
109,2022-02-13,1495486660947193861,flavielovestay,flav,i was watching (again) the halftime show of the 2020 super bowl and we don’t talk enough about how amazing shakira is
110,2022-02-13,1495486287637368837,trevor_p_malco,Trevor Malcolmson,"@MagooMr12 We’re jumping back on it in a bit, just watching the NFL halftime show again 😀"
111,2022-02-13,1495486271992614912,Miranda_Sims1,RaNdA rOo 32,Its hilarious that @RudyGiuliani told Eminem to go to a different country for kneeling at the halftime show as if R… https://t.co/GpilHgLkfK
112,2022-02-13,1495486206829899783,TheTruMoMo,Truu.sol,"Niggas is spoiled, had a nice ass time watching events last night. Halftime show was crazy."
113,2022-02-13,1495486057835425793,digitalwater888,Mitchell Grooms,https://t.co/ClhBJKgIa8 https://t.co/1RgloZaey8
114,2022-02-13,1495485937836388354,digitalwater888,Mitchell Grooms,https://t.co/5cecMqDqv0
115,2022-02-13,1495485911966097419,SamLStandsUp,Sam Larner,Agree with all of this. The interesting thing about the Super Bowl is that it averaged more viewers for the game th… https://t.co/elxSCYelGh
116,2022-02-13,1495485809448919046,KevinThibault3,J A K T I 🎲,"L’autre rêve là même c’est à magie… Yoro au halftime Show du SuperBowl, faut pas voir les Wity entrain de demariiii… https://t.co/WY0i5jprPK"
117,2022-02-13,1495485760602263552,minmin09534534,minmin,Who Should Perform at 2023 Super Bowl? https://t.co/19JViPsW57
118,2022-02-13,1495485755011051532,GuruLakers,🏆LakersGuru🏆,Super Halftime show vibes 👀👀👀 https://t.co/DKO1M7U57f
119,2022-02-13,1495485591085068290,TitleTalkTCL,TCL,"@ChiefsfanCHI I've been suspended so many times for fr nothing, yet even that guy who has said hard r n bombs (incl… https://t.co/kmt4lEQW8n"
120,2022-02-13,1495485485044674569,FreedomSpartan,FreedomSpartan🔱,50 Cent Responds To Super Bowl Halftime Show Weight ‘Teasing - it’s totally sexist. No one said a word about ⁦… https://t.co/E6QQWPzVIy
121,2022-02-13,1495485368480768001,ChrisBWills,Christopher Wills,"All future meetings between the Bears and Bengals should be known as the ""Soup Bowl."" Historic reenactors portrayin… https://t.co/jDjW9Dt8Hm"
122,2022-02-13,1495485225446658054,ChuckieJamesJR,Chuckie 🎩🎲Davis,"Open SmartNews and read ""Super Bowl Halftime Show Loses A Major Sponsor"" here: https://t.co/GR042iTSrR 
To read it… https://t.co/uVpXCtYthb"
123,2022-02-13,1495484984630693899,officialgingers,Gingers Talk Football Podcast,Favorite performer in SB56 Halftime Show | GTF Clips | Gingers Talk Foot... https://t.co/A2vBT7q3Bh via @YouTube
124,2022-02-13,1495484914392838150,StarolisHannah2,Hannah Starolis,"For anyone who watched the super bowl, what did you think of the halftime show?? #SPM230"
125,2022-02-13,1495484890174918662,PNWBroccoliGuy,💖🥦 #BroccoliGuy 🥦💖,@btsportrugby For the record the @Giltinis had a really fun halftime show during the @usmlr Final where some of the… https://t.co/x1ViWYaHvh
126,2022-02-13,1495484872353370120,AmySara07,Sarah T,@Eminem I can’t BELIEVE it’s been just a week since the Super Bowl!!!! I think I’ve watched the Halftime show like… https://t.co/V0GnyK61Dp
127,2022-02-13,1495484529792159744,riderof5,J,@TraciSimmons1 @ScottPettit12 @KATUNews I'm sure the violent subculture has nothing to do with it...you have 45 yea… https://t.co/YksOGPLX7o
128,2022-02-13,1495484453086449669,cle_santo,Rick StGeorge,"Just rewatched princes Super Bowl halftime show, quite possibly the coolest thing I have ever watched in my life musically.."
129,2022-02-13,1495484285071073290,PortiaMcGonagal,Portia Vaxxed and Boosted McGonagal,Barely a week ago she was being put in her place by her white followers for saying how much she liked the Superbowl… https://t.co/DZ9a7qfr2H
130,2022-02-13,1495484279610040326,rannfl_suechtig,#ranNFLsüchtig,Pepsi-Abschied? NFL sucht Sponsor für Halftime Show https://t.co/p5UMCd1BBx
131,2022-02-13,1495483486400139264,benzo_ferrarii,jehovas_thicccnesss,For the record… the only super bowl halftime show I ever liked was the one with the titty.
132,2022-02-13,1495483253440061442,Martin95749438,Martin,"With Pepsi out, NFL looks for someone to pay up to $50 million to sponsor Super Bowl halftime show https://t.co/2vfeHEjNMu"
133,2022-02-13,1495483062272024584,jonroth76,Jonny Roxx,"I was never a big Dre/Snoop/Eminem fan in the 90s, but I enjoyed the hell out of that halftime show. Nostalgia is a crazy thing."
134,2022-02-13,1495482742359969799,SwaveDigest,SwaveDigest,The Game Denies Dissing JAY-Z for Excluding Him From Super Bowl Halftime Show https://t.co/TgFNxdKWjB https://t.co/JoNQzjePCC
135,2022-02-13,1495482596322643972,BrianCooper79,Brian Cooper,@Austin_Kone05 I enjoyed it 🤠 but why not have another artist make it a big prerace show like super bowl halftime
136,2022-02-13,1495482150891704320,AirFares27,Ryan Fares,What the cops see through my window as I listen to the SB Halftime Show for the 25th time today. https://t.co/TkEQ45Rkqv
137,2022-02-13,1495482134546374660,RedState,RedState,Sign up for our VIP program and hear Scott @Hounsizzle and @irishduke2 break down controversial topics every week.… https://t.co/AKq5wWTaqF
138,2022-02-13,1495481907701710850,Hoops227_NFL,Jamaal Al-Din,NBA Leader: 18.2 PPG 🔴 2022 Team Durant Vs. Team Lebron | NBA All-Star Halftime Show Live ( (Stream))… https://t.co/Aym3AVjZvR
139,2022-02-13,1495481798410870792,Seo_Uinsionn,Uinsionn S Cástór,@jennqweb I still think the Weekend's show was the best halftime show.
140,2022-02-13,1495481718379319310,MattieBicknell,Mattie Bicknell,"Speaking of him, next time SB Halftime Show…take my phone please. Wallet too. https://t.co/TZFt4S0fss"
141,2022-02-13,1495481484379054087,hackettdarlene1,Funny Sense of Humor,Jay Z BANNED The Game From Superbowl Halftime Show: Game Told Jay 'S**k My D**k' https://t.co/ogDcUu1AMR
142,2022-02-13,1495480742176071693,Reap2Reap,Michael Reap,Mary J. Blige on NFL Checking on Her Super Bowl Halftime Performance Outfit https://t.co/yErX27wUv3 ...The show was… https://t.co/3QDZhq7UGB
143,2022-02-13,1495480154717671429,virgini94530988,virginia cummings engelkamp,https://t.co/WtvkYZOZ5N
144,2022-02-13,1495480002405871617,Drip_twan,Tony Jones,The next thing you know they’re going to fine Evan McPherson for watching the halftime show. SMH https://t.co/0AReiNVV5t
145,2022-02-13,1495479789255282692,fionarochex,Fiona Roche,How long has it been since the super bowl? I'm still listening to halftime show everyday what a performance 👏❤️… https://t.co/wOHu1L74NF
146,2022-02-13,1495479428268310537,TheGameBET,#TheGameBET,"“Fat shaming only applies when you’re ashamed of your fat,” he said.
https://t.co/YWDv8icMIM"
147,2022-02-13,1495479416121614340,IanEdmo52884502,Ian Edmonds,"@StephenAmell How was the Superbowl, bet it was a blast. Saw the halftime show on YouTube especially Eminem taking the knee"
148,2022-02-13,1495479360857546759,BETMusic,BET Music,"“Fat shaming only applies when you’re ashamed of your fat,” he said.
https://t.co/YobvgJI9vH"
149,2022-02-13,1495479255290941441,BETNews,BET News,"“Fat shaming only applies when you’re ashamed of your fat,” he said.
https://t.co/a4FByHpTLl"
150,2022-02-13,1495478650120060928,MartinQuill11,Dyler Turden,"@dappergander I think she had to do this to get back in the good races of her idiot Qball followers, who had a terr… https://t.co/CJxhuLB0k2"
151,2022-02-13,1495478529995128835,wilddizzy213,Wilddizzy,@LAGalaxy @SnoopDogg @efrain_alvarez1 @cryptocomarena If we make it to the finals he needs to be the halftime show. G-walk!
152,2022-02-13,1495478502413541377,piratesfan23,NAJEE OROTY!!!,@HenryTheBlasian Fake rapper* watch the superbowl halftime show if you wanna see real rap
153,2022-02-13,1495478495589408774,TotalProSports,TPS,"They gone! 👀

https://t.co/FHblHZd6za"
154,2022-02-13,1495478264617439237,davidrlurie,davidrlurie,"@gtconway3d If Coke takes over sponsorship of the Super Bowl Halftime Show, I hope there is a commercial for this product."
155,2022-02-13,1495478159583899649,spaceadobo,pao,"@charzaide_ ok lang yan besh, iniyakan ko nga yung huling superbowl halftime show hahahahaja"
156,2022-02-13,1495478077513777155,Larsitsch81,Larsitsch81,@LeimNiesen @SGE_Elias @NFLDeutschland dann vielleicht mal den Gamepass kaufen...oder mal an Halftime Show 2022 bei Youtube suchen...
157,2022-02-13,1495478047683846147,LarJ2022,Larry Jaeger,"With Pepsi out, NFL looks for someone to pay up to $50 million to sponsor Super Bowl halftime show
 https://t.co/owHx6mulpO"
158,2022-02-13,1495477843492364288,ChewyWishy,Chewy,Super Bowl Halftime Show Loses A Major Sponsor #SmartNews  https://t.co/Z4ggLPNDYv
159,2022-02-13,1495476885920354311,TheRedzoneorg,The Redzone,"NFL looking for new sponsor to pay up to $50 million for Super Bowl halftime show
https://t.co/iquQYRjSGE
#nfl"
160,2022-02-13,1495476550283796490,boris_chowder,Boris Chowder,"@thedeadballarea My wife has no interest in American football, but she watched the super bowl because of the halfti… https://t.co/nY0eKF4lut"
161,2022-02-13,1495476504830087170,charts_newz,Charts Newz,"MUSIC | Dr Dre's show closing song ""Still Dre"" featuring Snoop Dogg at the halftime superbowl show was the most ste… https://t.co/WgiTOWmaxd"
162,2022-02-13,1495476450090180628,RAIIandWhitney,RAII & Whitney,"#Soundcheck Complete!

From the #Superbowl halftime show to the @NBAAllStar halftime show!🙌🏾

➡️ Tune in TONIGHT at… https://t.co/VYLBYlO9hf"
163,2022-02-13,1495476365025591299,King_asap1,Nulfo💯🌊,Aye NFL NEED DjKhaled for the halftime show no cap💯😂
164,2022-02-13,1495476271937110016,CornEdwina,edwina corn,@1TrulyThxful @BrennonChapman I am happy.  I took that time to do something useful….like clean out a kitchen drawer… https://t.co/q4Ez4Xe0Tp
165,2022-02-13,1495476232536080384,dantesecret,Dante Holly https://youtu.be/t3NIpE90_5s,"Stay Shinin' Podcast S2 EPISODE 5: Discussing Super Bowl, Halftime Show,... https://t.co/UpDrqyqAOO via @YouTube"
166,2022-02-13,1495476206581559308,zchase105,chase,Petition for a paramore Super Bowl halftime show
167,2022-02-13,1495476127686660099,BucksSZN,lennie,fuck the ASG i can’t wait for the halftime show
168,2022-02-13,1495475843065430018,Reuters,Reuters,"ICYMI - From @reuterspictures: Performances from Dr. Dre, Snoop Dog, Mary J. Blige, Eminem, Kendrick Lamar and 50 C… https://t.co/jOf0bOsE0f"
